,title,price,link
228,"Lenovo IdeaPad Flex 5 12th Gen Intel Core i5-1235U 14""(35.56cm) WUXGA IPS 2-in-1 Laptop (16GB/512GB SSD/Win 11/Office 21/Backlit KB/Fingerprint/FHD Camera/Alexa/3 mon Game Pass/Grey/1.5Kg), 82R700JJIN  ","62,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjA0MTc5MjA4MDI4NTA1OjE3MzAxODY4MTI6c3BfYnRmOjMwMDA1MDQyMzMwNDgzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-1235U-Fingerprint-82R70069IN%2Fdp%2FB0B7RZCVLC%2Fref%3Dsr_1_245_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.Mu61DVPX7gfddkSKiV1x9XAxwVdfkmRWsr8hysJa-PAFFUQXslXG96xpsXr31rAq4Co0nwnL-XDG6Aszo32jSXiN7pKaF5qU_JPBLTu68c42K_s9CeLRHXgVooxFE1S24jIk0IBtp4KlskyPwK41D6EsWlfemtLrxbcIbQ4SarAIS4hh1wlEo6QPJeDvnlrvufKlrYH8oatezLCMCxQ8sXODu-mHeVA1gpaJc6_qWNU.s61g-4slhcaHApijlwerZlVMocKw55gZ2BR-OXc5xjA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186812%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
229,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 16"" (40.6cm) WUXGA-IPS 300Nit Thin & Light Laptop (16GB/1TB SSD/Win 11/MSO 21/FHD+IR Cam/1Yr ADP Free/3 mon Game Pass/Grey/1.9Kg), 83DC0042IN  ","79,190",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTA2MTU0MTk4OTU2NTg2OjE3MzAxODY3ODk6c3BfYnRmOjMwMDEzMzM3MTc0NTAzMjo6MDo6&url=%2FLenovo-IdeaPad-Built-WUXGA-IPS-83DC0042IN%2Fdp%2FB0CSSPYJWK%2Fref%3Dsr_1_101_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.TE3iTlx3pLra9QZ-qZ9wMzWk9UM3i1JCK7sSTjj486pyjMfu0R2oEuX629xQh_6pE-pCOJm6Er0bxZx-FGQT8Lzz9xQvKlABST6FdqbcwyEre9dl4eMXAO7F8AkcwII7KLFYj1iD-Yzdei-dzQ5VGdJTALn0_fuCI6uPrdzvwhnZQ-tvhxeuIbyZ4DCLDn05lXTjIscXPUhPsXlH9_UB9SpiqKk2X6V7cnbS5W1DnUk.bVsgxXzv3rY4_yQWEB3iCDKO5vzffGIFWJ3BwByfzGo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186789%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
230,"HP 15 Core i3 13th Gen (8GB RAM/512GB SSD/FHD/15.6"" (39.6 cm)/Windows 11/MS Office 21/Silver/1.59 kg) fd0006TU Laptop  ","38,790",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQ4MjIxMDUzOTA4Mzg1OjE3MzAxODY3NzY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM3NDE0NzczMTMzMjo6Mzo6&url=%2FHP-Windows-Office-Silver-fd0006TU%2Fdp%2FB0C3RF3HT3%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D41SB5GHTV11B%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Ce-WkK_I6N85Om2p0WlP3-YANc1c11Wor2tGtghMDF1eXXu5V_edjTydwmULNVef.I1S_4QQnrr3J67wpf9zfRn6WnPw5PrdWs_OpgrV-O44%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C3RF3HT3%26pd_rd_r%3D30dc06ad-9044-4026-81eb-d831f2f419c8%26pd_rd_w%3DF12D8%26pd_rd_wg%3DTtDxV%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DDTPETC0ESX4DZ545MSG7%26qid%3D1730186776%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
231,"ASUS Zenbook 14, Intel Core Ultra 7, 14"" 3K OLED 16:10 120 Hz, Thin & Light Laptop, Built-in AI (16GB RAM/1 TB//Win 11/Office 2021/Backlit/Touchscreen/75WHr /Foggy Silver/1.28 Kg), UX3405MA-PZ751WS  ","1,21,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzA3ODIzOTkzODM1NToxNzMwMTg2ODE1OnNwX2J0ZjozMDAyNTA4Mzk1MjA1MzI6OjA6Og&url=%2FASUS-Zenbook-Intel-Ultra-Built%2Fdp%2FB0D89TT6VK%2Fref%3Dsr_1_261_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.6dsUixTUo0XbbSP6e2yx4ImwMBRCtnF9dKXfyNz92Dv-PkgCYlJWGpuSvH1psvDwBhfVby2V0OY7cns0C9tj3YtDzgQ-hqu-TG_k9ir_Z3JZxkjssHcFIGFX6jYvm_3GCS8Z-R_5NJHx9GPy08arSUyopFQulJjzxb2Kj_Za2V7kPtT95stXif6KWDU9lN3Fv04L9uXqDOKqpu25KmotifZgmXQKelHtwprjzgKXl7Y.Z2pal9dRoqJrhrtw7KXE2nHav6jYwQlvTXI-PZB6kgA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186815%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
232,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa Built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  ","59,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTI0NjMzMzE1ODc2NjQ4OjE3MzAxODY3ODI6c3BfYnRmOjMwMDIyNDI2MjYwNjgzMjo6MDo6&url=%2FLenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN%2Fdp%2FB0D6NCVQZQ%2Fref%3Dsr_1_54_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.fj70g8iIxpPA-eCas2tVBm6znxygCaATt3gvyCFhCFHigeW_KP8E8eDLvRoQbt9GT4bzBFv_i_q95EogZrCa1-B2Xnaqk9mXWi5GTbwgaxC_u2Bwv9CkEB8WD1w6xvhAbZGoOFXZzRDIhc0RZRBIEMLZrgdg4TrddtJ2iJWUu4zU7JpJzaQ6sFXXRhLqr9Ce2rLjIueYdkviaetQDZNno_iDer7FhzL4KVXPvohutYo.Aj1AIiQcy8z6ArHIiN2yr7MiYSParX-6mhx3wteTSGo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186782%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
233,"VISMIINTREND Stylish Vegan Leather Office Laptop Messenger Handbag Briefcase Shoulder Bag for Men and Women |Fits 13"",14"", 15.6 Inch Laptops | Birthday | Anniversary | Men's Gift | Husband | Unisex  ","2,199",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjg4NTc5NTc0MDE2MDY0OjE3MzAxODY4MTc6c3BfbXRmOjMwMDM1MDAzODA1MzMzMjo6MDo6&url=%2FVISMIINTREND-Stylish-Executive-Birthday-Corporate%2Fdp%2FB0CQVMN42Z%2Fref%3Dsr_1_268_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.A01KT_MGhXp-2ZkA1vg1bXAE0_Yd51Xa7LPUjL4D4wy7pc3rLAn221ajqb5M-GzxPRQhGRg44xaFhUuRywfnLzTXY0UINpdrU6PL9bby8g5IHMCMUsEQdIL0weZhchrzbYW1E--TRouYdC5YK85MWA5bG7mghaKpKSDriwkjfkw3cIdnZvWD71gRhapabf70HVUgrBRhyE6aLWNDnHJ4HfLt11eYGfMR5ostRUDBwL8.7fYEeIXnMMTlmd1dVpEutcwcLvwqT8eHXY_9hL52IAg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186817%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
234,HP 14s Core i3 12th Gen (8GB RAM/512GB SSD/FHD/Windows 11/MS Office 21/14” (35.6cm)/Silver/1.46kg) dy5008TU Laptop  ,"36,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzkxOTYyNTk4NjYxMDAwOjE3MzAxODY4MDk6c3BfYXRmX25leHQ6MzAwMjUwODMxNDkzNjMyOjowOjo&url=%2FHP-i3-1215U-Graphics-Speakers-dy5008TU%2Fdp%2FB0BZS88YPT%2Fref%3Dsr_1_210_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.Ci1UzXIPxp8XcwZyfJrmshD4AOD722A-z8XO5UD0UT7R3cvkp5zvpJesxVpYGhUv0E-pJghR5y2v9luWgsBJxbvX1h7daLoHB10uOAAH2wcUbFxSVF2LOt02Gr2eL5QJ8Nq4jKinVsGYxpJXDV44U0V_pMU1F8mSgFCf545IfxtqczKrIUArSx_yxUGkcjBLLsu59tY8guXZgRcpqcWFSAvk2Ue4rDxG19PM1kUN5_o.EgH5XmG7cgzGIMS1Y-1_0-GorXGHGsI04llt-0aaJm0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186809%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
235,"HP 15 Core i5 13th Gen (16GB RAM/512GB SSD/FHD/15.6"" (39.6 cm)/Windows 11/MS Office' 21/Backlit Keyboard/Silver/ 1.59 kg) fd0221TU Laptop  ","56,300",https://www.amazon.in/HP-Windows-Backlit-Keyboard-fd0221TU/dp/B0CTKHG3F6/ref=sr_1_35?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.fj70g8iIxpPA-eCas2tVBm6znxygCaATt3gvyCFhCFHigeW_KP8E8eDLvRoQbt9GT4bzBFv_i_q95EogZrCa1-B2Xnaqk9mXWi5GTbwgaxC_u2Bwv9CkEB8WD1w6xvhAbZGoOFXZzRDIhc0RZRBIEMLZrgdg4TrddtJ2iJWUu4zU7JpJzaQ6sFXXRhLqr9Ce2rLjIueYdkviaetQDZNno_iDer7FhzL4KVXPvohutYo.Aj1AIiQcy8z6ArHIiN2yr7MiYSParX-6mhx3wteTSGo&dib_tag=se&keywords=laptop&qid=1730186782&sprefix=laptop%2Caps%2C378&sr=8-35
236,"Spigen Rugged Armor Pro Hard Shell Protective Laptop Sleeve Compatible with New MacBook Pro 16 inch M3 Pro/M3 Max 2023 and MacBook Air 15 inch M2 2023, MacBook Pro 16 inch M2/M1 Pro/Max - Black  ","2,974",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjg4NTc5NTc0MDE2MDY0OjE3MzAxODY4MTc6c3BfYXRmX25leHQ6MzAwMTY4MzQxMTUxODMyOjowOjo&url=%2FSpigen-AFA04271%2Fdp%2FB09N9YGY1P%2Fref%3Dsr_1_258_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.A01KT_MGhXp-2ZkA1vg1bXAE0_Yd51Xa7LPUjL4D4wy7pc3rLAn221ajqb5M-GzxPRQhGRg44xaFhUuRywfnLzTXY0UINpdrU6PL9bby8g5IHMCMUsEQdIL0weZhchrzbYW1E--TRouYdC5YK85MWA5bG7mghaKpKSDriwkjfkw3cIdnZvWD71gRhapabf70HVUgrBRhyE6aLWNDnHJ4HfLt11eYGfMR5ostRUDBwL8.7fYEeIXnMMTlmd1dVpEutcwcLvwqT8eHXY_9hL52IAg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186817%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
237,"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i7-12700H 12th Gen, 4GB NVIDIA RTX 3050, Gaming Laptop (16GB/1TB SSD/Win11/MSO/90WHrs Battery/Gray/2.20 Kg), FX577ZC-HN192WS  ","82,990",https://www.amazon.in/ASUS-15-6-inch-i7-12700H-Battery-FX577ZC-HN192WS/dp/B0CRR4RDP9/ref=sr_1_196?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.qc283nj-7i5-Ft2PTxe0u9dj37-Fef_ByaLl_rfkiidXCjui67t_J2abCdkSHo0ogDn9dIvx6gZAAB_XI4GhSjhHLJyrgLN01Snp852O3MY1uZGMcApeBHhs41eTu8EcrGPoZak8G_r4cuqXcuvg046pj0fAlPZirPFuLGjMsvttb9hiGD296k56R0oJ90KucSkC_hQQQSH0GrMRerbucKqw9-6Y1CRfPnxVuCv9QlU.ZBigDRwbYHU_lPyh7oxjZs7xkDTWWaSOC-gG46K1W4I&dib_tag=se&keywords=laptop&qid=1730186804&sprefix=laptop%2Caps%2C378&sr=8-196
238,"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 8GB RAM, 256 SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black,  ","22,990",https://www.amazon.in/Lenovo-V15-G2-Anti-Glare-Bluetooth/dp/B0CVTJSWV1/ref=sr_1_22?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.wvZPAoEj_km3MnoPqtr8zwlBrmf6SjgDu_S5uLfAIy0TEUa7x8Votqx3CQR2OZEmJe2S8c6JTBb7VP4ydeylkBTPK6zQT4C8RVvmgz8CqtYfmwe9_OhijEYAFKof4FiN3zFPiMWi-qcmUzXmw_P43PJXQsgou3xCyENgJ2CcVuvWFM9v26n-Uv_OmwK8KwoP36VLM9QBKJ7BOGND_BJzKET5FNApv5Etwlql7BnN5hU.mX9yVdZAYJge0JyZxcRERH8V0sSrensBoCD-WTTJyX0&dib_tag=se&keywords=laptop&qid=1730186779&sprefix=laptop%2Caps%2C378&sr=8-22
239,"Acer Nitro V Gaming Laptop AMD Ryzen 7-7735HS with RTX 4050 6 GB Graphics (16 GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6/144Hz) ANV15-41, 15.6"" FHD Display, 2.1 KG  ","74,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTExOTEyNTkyNzE3NjE6MTczMDE4Njc3OTpzcF9hdGZfbmV4dDozMDAzNDQwMzQ2Mjc2MzI6OjA6Og&url=%2FAcer-7-7735HS-Graphics-Windows-ANV15-41%2Fdp%2FB0DFWRZLK5%2Fref%3Dsr_1_17_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.wvZPAoEj_km3MnoPqtr8zwlBrmf6SjgDu_S5uLfAIy0TEUa7x8Votqx3CQR2OZEmJe2S8c6JTBb7VP4ydeylkBTPK6zQT4C8RVvmgz8CqtYfmwe9_OhijEYAFKof4FiN3zFPiMWi-qcmUzXmw_P43PJXQsgou3xCyENgJ2CcVuvWFM9v26n-Uv_OmwK8KwoP36VLM9QBKJ7BOGND_BJzKET5FNApv5Etwlql7BnN5hU.mX9yVdZAYJge0JyZxcRERH8V0sSrensBoCD-WTTJyX0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186779%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
240,"ZEBRONICS PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg  ","37,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njc3NDIyNDc5NzQ3OTg3OjE3MzAxODY3OTE6c3BfYnRmOjMwMDA2NzQxMDg4MTUzMjo6MDo6&url=%2FZEBRONICS-Processor-15-6-Inch-Display-Battery%2Fdp%2FB0CJ75MKMD%2Fref%3Dsr_1_118_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.petaH-bRXoIJReH6PNrI3ds58vk0EAbhoo3qeHD3QSnfdwL3UpgejdAVHFkeWi7bXB1PWU4pQIGpUdk-K-da_muIOZQqd1QLJTbhVvuklwn6069AlR4nLHEG9EVFWnAXpE11T50_nzyIxNKH-Mk8Tvxn-9HI0DK2GcHiJgOU1vIsW5HRWWcmKPiHWvs6gMid41ADPnIGCzBL22ThJXPRFHnKbED6VAtUV8PMHnaS2Tw.0R49JOOq0iYOqeKTgMEFcBzg8Q5zpqd6U0yEPIdWyLw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186791%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
241,"ASUS VivoBook 15 (2022), Intel®Core™ i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD//Windows 11/Office 2021/Backlit KB/Cool Silver/1.7 kg), X1504ZA-NJ322WS  ","31,650",https://www.amazon.in/ASUS-Vivobook-Intel%C2%AECoreTM-i3-1215U-15-6-inch/dp/B0CCKPTMYX/ref=sr_1_297?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.IJMOL2PVw4_rII0EE3x1E0eNWLDQ4CWugx-X0oZq_aUXhPkjG2ALufV04EcCtwrfQhHn_0K8ArTHOXKLO1n5n9fRGvjOWg-8ApRcBxJmiRifgiKa8L3zhtAQg6mZyeE4BloMREbpKOFe6UN8c7WiA6ZqNxfLb0Rw6yIgicWsTpcIYxRKKmGwFYpFK6mFhJNC5qiIXZXySxhduVeyJYPf491ggOvi4RyN_TW83k5eWQY.ZxVvMO3qfZH3uhiUxanSaIC14gYzDlI0CLfSIiA7L1k&dib_tag=se&keywords=laptop&qid=1730186821&sprefix=laptop%2Caps%2C378&sr=8-297
242,"HP Laptop 255 G9 (2024), AMD Ryzen 5 5625U Hexa Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" (39.62cm)/Silver/1.47 kg/MS Office 2021 Pro Plus  ","32,880",https://www.amazon.in/HP-Laptop-255-G9-Ryzen/dp/B0DH8831VF/ref=sr_1_269?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.A01KT_MGhXp-2ZkA1vg1bXAE0_Yd51Xa7LPUjL4D4wy7pc3rLAn221ajqb5M-GzxPRQhGRg44xaFhUuRywfnLzTXY0UINpdrU6PL9bby8g5IHMCMUsEQdIL0weZhchrzbYW1E--TRouYdC5YK85MWA5bG7mghaKpKSDriwkjfkw3cIdnZvWD71gRhapabf70HVUgrBRhyE6aLWNDnHJ4HfLt11eYGfMR5ostRUDBwL8.7fYEeIXnMMTlmd1dVpEutcwcLvwqT8eHXY_9hL52IAg&dib_tag=se&keywords=laptop&qid=1730186817&sprefix=laptop%2Caps%2C378&sr=8-269
243,"Zebronics NC5500D Powerful Laptop Cooler with Dual 125mm Fans, Silent Operation, Adjustable Fan Speed, Display, Controls, USB, 5 Step Retractable Stand and Mobile Holder  ",699,https://www.amazon.in/Zebronics-Powerful-Operation-Adjustable-Retractable/dp/B0C663VVP1/ref=sr_1_249?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.6dsUixTUo0XbbSP6e2yx4ImwMBRCtnF9dKXfyNz92Dv-PkgCYlJWGpuSvH1psvDwBhfVby2V0OY7cns0C9tj3YtDzgQ-hqu-TG_k9ir_Z3JZxkjssHcFIGFX6jYvm_3GCS8Z-R_5NJHx9GPy08arSUyopFQulJjzxb2Kj_Za2V7kPtT95stXif6KWDU9lN3Fv04L9uXqDOKqpu25KmotifZgmXQKelHtwprjzgKXl7Y.Z2pal9dRoqJrhrtw7KXE2nHav6jYwQlvTXI-PZB6kgA&dib_tag=se&keywords=laptop&qid=1730186815&sprefix=laptop%2Caps%2C378&sr=8-249
244,"(Refurbished) HP Elitebook 745 G5| AMD Ryzen 5 Pro 2500U Laptop ( 8 GB DDR4 RAM | 256 GB SSD | 14"" (35.6 cm) HD | Windows 11 | MS Office | WiFi | BT | Webcam | AMD Radeon Graphics)  ","22,999",https://www.amazon.in/Refurbished-HP-Elitebook-Windows-Graphics/dp/B0DK1WYBH3/ref=sr_1_110?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.petaH-bRXoIJReH6PNrI3ds58vk0EAbhoo3qeHD3QSnfdwL3UpgejdAVHFkeWi7bXB1PWU4pQIGpUdk-K-da_muIOZQqd1QLJTbhVvuklwn6069AlR4nLHEG9EVFWnAXpE11T50_nzyIxNKH-Mk8Tvxn-9HI0DK2GcHiJgOU1vIsW5HRWWcmKPiHWvs6gMid41ADPnIGCzBL22ThJXPRFHnKbED6VAtUV8PMHnaS2Tw.0R49JOOq0iYOqeKTgMEFcBzg8Q5zpqd6U0yEPIdWyLw&dib_tag=se&keywords=laptop&qid=1730186791&sprefix=laptop%2Caps%2C378&sr=8-110
245,"Alienware m16 R2 Gaming Laptop, AI Enabled Processor Intel Core Ultra 9 185H, 16GB, 1TB SSD, NVIDIA RTX 4060, 8 GB GDDR6, 16"" (40.6cm) QHD+ 240Hz, AlienFX RGB Backlit KB, Dark Metallic Moon, 2.61kg  ","1,61,990",https://www.amazon.in/Alienware-Enabled-Processor-AlienFX-Metallic/dp/B0CYLX8XXJ/ref=sr_1_193?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.qc283nj-7i5-Ft2PTxe0u9dj37-Fef_ByaLl_rfkiidXCjui67t_J2abCdkSHo0ogDn9dIvx6gZAAB_XI4GhSjhHLJyrgLN01Snp852O3MY1uZGMcApeBHhs41eTu8EcrGPoZak8G_r4cuqXcuvg046pj0fAlPZirPFuLGjMsvttb9hiGD296k56R0oJ90KucSkC_hQQQSH0GrMRerbucKqw9-6Y1CRfPnxVuCv9QlU.ZBigDRwbYHU_lPyh7oxjZs7xkDTWWaSOC-gG46K1W4I&dib_tag=se&keywords=laptop&qid=1730186804&sprefix=laptop%2Caps%2C378&sr=8-193
246,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4+512GB SSD/Intel UHD Graphics/15 Inch (38cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill Resistant KB/1.69kg  ","47,990",https://www.amazon.in/Dell-15-Processor-Antivirus-Spill-Resistant/dp/B0BQJ7WR2R/ref=sr_1_62?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.HPGQG6Gm-ycgvLfA0sPguCRmWfE2IHhsZJTp5iCihvomdrGoSyE-YTOU_U9m7Ft9D74W2SX_gPH8ufVbQCt_gZpE3lRBQchvbQ_oVux1CGEalfZ420pSdfM4Ee7_mzJUWLg42_eVHpq0ne96Pn6Tf_DRlHXzswsjESeLYcjFg1_OiwZj86htCifv9BjEVMB5MVHE7DkIZGoRwafhW7jtVcZT8B9fCTxsOCRqjN_5PYY.TJhgRPklMNvtT3QsQWR_aijig5weKMvaJcMnrcGc4j8&dib_tag=se&keywords=laptop&qid=1730186784&sprefix=laptop%2Caps%2C378&sr=8-62
247,GoWarranty 1 Year Extended Warranty for Apple Mac or Windows Laptop (Rs 40001 - Rs 70000) Email Delivery  ,"4,599",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTgwNzk1Nzc2MjM4Njc4OjE3MzAxODY4MjE6c3BfYnRmOjMwMDMzNzYyNTI4ODgzMjo6MDo6&url=%2FGoWarranty-Extended-Warranty-Laptops-Range%2Fdp%2FB084FJG5CG%2Fref%3Dsr_1_309_sspa%3Fcrid%3D41SB5GHTV11B%26dib%3DeyJ2IjoiMSJ9.IJMOL2PVw4_rII0EE3x1E0eNWLDQ4CWugx-X0oZq_aUXhPkjG2ALufV04EcCtwrfQhHn_0K8ArTHOXKLO1n5n9fRGvjOWg-8ApRcBxJmiRifgiKa8L3zhtAQg6mZyeE4BloMREbpKOFe6UN8c7WiA6ZqNxfLb0Rw6yIgicWsTpcIYxRKKmGwFYpFK6mFhJNC5qiIXZXySxhduVeyJYPf491ggOvi4RyN_TW83k5eWQY.ZxVvMO3qfZH3uhiUxanSaIC14gYzDlI0CLfSIiA7L1k%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730186821%26sprefix%3Dlaptop%252Caps%252C378%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
248,"Acer Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","26,800",https://www.amazon.in/Acer-Premium-Windows-AL15-41-Display/dp/B0CWTYGPH8/ref=sr_1_99?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.petaH-bRXoIJReH6PNrI3ds58vk0EAbhoo3qeHD3QSnfdwL3UpgejdAVHFkeWi7bXB1PWU4pQIGpUdk-K-da_muIOZQqd1QLJTbhVvuklwn6069AlR4nLHEG9EVFWnAXpE11T50_nzyIxNKH-Mk8Tvxn-9HI0DK2GcHiJgOU1vIsW5HRWWcmKPiHWvs6gMid41ADPnIGCzBL22ThJXPRFHnKbED6VAtUV8PMHnaS2Tw.0R49JOOq0iYOqeKTgMEFcBzg8Q5zpqd6U0yEPIdWyLw&dib_tag=se&keywords=laptop&qid=1730186791&sprefix=laptop%2Caps%2C378&sr=8-99
249,"MSI Modern 15, Intel 12th Gen. i3-1215U, 40CM FHD 60Hz Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Intel UHD Graphics/Classic Black/1.7Kg), B12M-613IN  ","30,700",https://www.amazon.in/MSI-i3-1215U-Windows-Graphics-B12M-613IN/dp/B0C9JF29FC/ref=sr_1_210?crid=41SB5GHTV11B&dib=eyJ2IjoiMSJ9.W4Ipkob0HeJ7ge3F4t-VMpoy2odhdgEUk2E_ejkcgoGUzBLn2FQsvYmW3skr4vgaP-eGIyc-QtzmQUTuhwWYTysSETi_ZCGh0HQsQNe7DyipFPDnD--DLpPQrD9GeCooePTG4ySo0AeC6qMhBxdsJdLgU8mwaNmy4DEqE9bKKudRdDW9g6SBZbW_RcmOrgVCABInXSgBkDIgy-HbQ0sLYVEVKloOaUVZsoZsnv_7gMg.ZP0EATfi0Vlfmx5Fk7Dg-LFxPsPyfgJfUfHDK0YRw2c&dib_tag=se&keywords=laptop&qid=1730186806&sprefix=laptop%2Caps%2C378&sr=8-210
